Time,Channel A,Channel B
-1.90570035,-0.04608295,3.15744500
-1.90560035,-0.04608295,3.15744500
-1.90550035,0.04394665,3.15744500
-1.90540035,0.04394665,3.15744500
-1.90530035,0.04394665,3.15744500
-1.90520035,0.04394665,3.15744500
-1.90510035,0.04394665,3.15744500
-1.90500035,0.04394665,3.15744500
-1.90490035,0.04394665,3.15744500
-1.90480035,-0.04608295,3.15744500
-1.90470035,-0.04608295,3.15744500
-1.90460035,-0.04608295,3.15744500
-1.90450035,-0.04608295,3.15744500
-1.90440035,-0.04608295,3.15744500
-1.90430035,0.04394665,3.15744500
-1.90420035,0.04394665,3.15744500
-1.90410035,-0.04608295,3.15744500
-1.90400035,-0.04608295,3.15744500
-1.90390035,-0.04608295,3.15744500
-1.90380035,-0.04608295,3.15744500
-1.90370035,-0.04608295,3.15744500
-1.90360035,0.04394665,3.15744500
-1.90350035,-0.04608295,3.15744500
-1.90340035,-0.04608295,3.15744500
-1.90330035,0.04394665,3.15744500
-1.90320035,-0.04608295,3.15744500
-1.90310035,-0.04608295,3.15744500
-1.90300035,-0.04608295,3.15744500
-1.90290035,0.04394665,3.15744500
-1.90280035,-0.04608295,3.15744500
-1.90270035,0.04394665,3.15744500
-1.90260035,-0.04608295,3.15744500
-1.90250035,-0.04608295,3.15744500
-1.90240035,-0.04608295,3.15744500
-1.90230035,0.04394665,3.15744500
-1.90220035,0.04394665,3.15744500
-1.90210035,-0.04608295,3.15744500
-1.90200035,-0.04608295,3.15744500
-1.90190035,-0.04608295,3.15744500
-1.90180035,-0.04608295,3.15744500
-1.90170035,0.04394665,3.15744500
-1.90160035,0.04394665,3.15744500
-1.90150035,0.04394665,3.15744500
-1.90140035,0.04394665,3.15744500
-1.90130035,-0.04608295,3.15744500
-1.90120035,-0.04608295,3.15744500
-1.90110035,-0.04608295,3.15744500
-1.90100035,-0.04608295,3.15744500
-1.90090035,-0.04608295,3.15744500
-1.90080035,0.04394665,3.15744500
-1.90070035,-0.04608295,3.15744500
-1.90060035,0.04394665,3.15744500
-1.90050035,0.04394665,3.15744500
-1.90040035,-0.04608295,3.15744500
-1.90030035,-0.04608295,3.15744500
-1.90020035,0.04394665,3.15744500
-1.90010035,0.04394665,3.15744500
-1.90000035,0.04394665,3.15744500
-1.89990035,-0.04608295,3.15744500
-1.89980035,0.04394665,3.15744500
-1.89970035,-0.04608295,3.15744500
-1.89960035,0.04394665,3.15744500
-1.89950035,-0.04608295,3.15744500
-1.89940035,-0.04608295,3.15744500
-1.89930035,0.04394665,3.15744500
-1.89920035,-0.04608295,3.15744500
-1.89910035,-0.04608295,3.15744500
-1.89900035,0.04394665,3.15744500
-1.89890035,-0.04608295,3.15744500
-1.89880035,-0.04608295,3.15744500
-1.89870035,-0.04608295,3.15744500
-1.89860035,-0.04608295,3.15744500
-1.89850035,-0.04608295,3.15744500
-1.89840035,0.04394665,3.15744500
-1.89830035,0.04394665,3.15744500
-1.89820035,0.04394665,3.15744500
-1.89810035,-0.04608295,3.15744500
-1.89800035,-0.04608295,3.15744500
-1.89790035,0.04394665,3.15744500
-1.89780035,-0.04608295,3.15744500
-1.89770035,0.04394665,3.15744500
-1.89760035,0.04394665,3.15744500
-1.89750035,-0.04608295,3.15744500
-1.89740035,-0.04608295,3.15744500
-1.89730035,-0.04608295,3.15744500
-1.89720035,-0.04608295,3.15744500
-1.89710035,-0.04608295,3.15744500
-1.89700035,-0.04608295,3.15744500
-1.89690035,-0.04608295,3.15744500
-1.89680035,0.04394665,3.15744500
-1.89670035,0.04394665,3.15744500
-1.89660035,0.04394665,3.15744500
-1.89650035,0.04394665,3.15744500
-1.89640035,0.04394665,3.15744500
-1.89630035,-0.04608295,3.15744500
-1.89620035,-0.04608295,3.15744500
-1.89610035,-0.04608295,3.15744500
-1.89600035,-0.04608295,3.15744500
-1.89590035,0.04394665,3.15744500
-1.89580035,0.04394665,3.15744500
-1.89570035,-0.04608295,3.15744500
-1.89560035,0.04394665,3.15744500
-1.89550035,-0.04608295,3.15744500
-1.89540035,-0.04608295,3.15744500
-1.89530035,-0.04608295,3.15744500
-1.89520035,-0.04608295,3.15744500
-1.89510035,-0.04608295,3.15744500
-1.89500035,-0.04608295,3.15744500
-1.89490035,0.04394665,3.15744500
-1.89480035,-0.04608295,3.15744500
-1.89470035,0.04394665,3.15744500
-1.89460035,-0.04608295,3.15744500
-1.89450035,-0.04608295,3.15744500
-1.89440035,-0.04608295,3.24869500
-1.89430035,-0.04608295,3.15744500
-1.89420035,-0.04608295,3.15744500
-1.89410035,0.04394665,3.15744500
-1.89400035,0.04394665,3.15744500
-1.89390035,-0.04608295,3.15744500
-1.89380035,-0.04608295,3.15744500
-1.89370035,-0.04608295,3.15744500
-1.89360035,-0.04608295,3.15744500
-1.89350035,-0.04608295,3.15744500
-1.89340035,-0.04608295,3.15744500
-1.89330035,-0.04608295,3.15744500
-1.89320035,-0.04608295,3.15744500
-1.89310035,0.04394665,3.15744500
-1.89300035,-0.04608295,3.15744500
-1.89290035,-0.04608295,3.15744500
-1.89280035,0.04394665,3.15744500
-1.89270035,-0.04608295,3.15744500
-1.89260035,-0.04608295,3.15744500
-1.89250035,-0.04608295,3.15744500
-1.89240035,-0.04608295,3.15744500
-1.89230035,-0.04608295,3.15744500
-1.89220035,-0.04608295,3.15744500
-1.89210035,0.04394665,3.15744500
-1.89200035,-0.04608295,3.15744500
-1.89190035,0.04394665,3.15744500
-1.89180035,-0.04608295,3.15744500
-1.89170035,0.04394665,3.15744500
-1.89160035,-0.04608295,3.15744500
-1.89150035,0.04394665,3.15744500
-1.89140035,0.04394665,3.15744500
-1.89130035,-0.04608295,3.15744500
-1.89120035,-0.04608295,3.15744500
-1.89110035,-0.04608295,3.15744500
-1.89100035,-0.04608295,3.15744500
-1.89090035,0.04394665,3.15744500
-1.89080035,-0.04608295,3.15744500
-1.89070035,-0.04608295,3.15744500
-1.89060035,-0.04608295,3.15744500
-1.89050035,-0.04608295,3.15744500
-1.89040035,-0.04608295,3.15744500
-1.89030035,0.04394665,3.15744500
-1.89020035,-0.04608295,3.15744500
-1.89010035,-0.04608295,3.15744500
-1.89000035,0.04394665,3.15744500
-1.88990035,0.04394665,3.15744500
-1.88980035,0.04394665,3.15744500
-1.88970035,-0.04608295,3.15744500
-1.88960035,-0.04608295,3.15744500
-1.88950035,-0.04608295,3.15744500
-1.88940035,0.04394665,3.15744500
-1.88930035,0.04394665,3.15744500
-1.88920035,-0.04608295,3.15744500
-1.88910035,-0.04608295,3.15744500
-1.88900035,0.04394665,3.15744500
-1.88890035,-0.04608295,3.15744500
-1.88880035,0.04394665,3.15744500
-1.88870035,-0.04608295,3.15744500
-1.88860035,-0.04608295,3.15744500
-1.88850035,-0.04608295,3.15744500
-1.88840035,-0.04608295,3.15744500
-1.88830035,-0.04608295,3.15744500
-1.88820035,-0.04608295,3.15744500
-1.88810035,0.04394665,3.15744500
-1.88800035,-0.04608295,3.15744500
-1.88790035,-0.04608295,3.15744500
-1.88780035,-0.04608295,3.15744500
-1.88770035,0.04394665,3.15744500
-1.88760035,-0.04608295,3.15744500
-1.88750035,-0.04608295,3.15744500
-1.88740035,-0.04608295,3.15744500
-1.88730035,-0.04608295,3.15744500
-1.88720035,-0.04608295,3.15744500
-1.88710035,0.04394665,3.15744500
-1.88700035,0.04394665,3.15744500
-1.88690035,0.04394665,3.15744500
-1.88680035,0.04394665,3.15744500
-1.88670035,-0.04608295,3.15744500
-1.88660035,-0.04608295,3.15744500
-1.88650035,-0.04608295,3.15744500
-1.88640035,-0.04608295,3.15744500
-1.88630035,0.04394665,3.15744500
-1.88620035,0.04394665,3.15744500
-1.88610035,-0.04608295,3.15744500
-1.88600035,0.04394665,3.15744500
-1.88590035,0.04394665,3.15744500
-1.88580035,-0.04608295,3.15744500
-1.88570035,0.04394665,3.15744500
-1.88560035,0.04394665,3.15744500
-1.88550035,-0.04608295,3.15744500
-1.88540035,-0.04608295,3.15744500
-1.88530035,-0.04608295,3.15744500
-1.88520035,0.04394665,3.15744500
-1.88510035,-0.04608295,3.15744500
-1.88500035,0.04394665,3.15744500
-1.88490035,0.04394665,3.15744500
-1.88480035,-0.04608295,3.15744500
-1.88470035,0.04394665,3.15744500
-1.88460035,-0.04608295,3.15744500
-1.88450035,-0.04608295,3.15744500
-1.88440035,-0.04608295,3.15744500
-1.88430035,0.04394665,3.15744500
-1.88420035,-0.04608295,3.15744500
-1.88410035,0.04394665,3.15744500
-1.88400035,0.04394665,3.15744500
-1.88390035,0.04394665,3.15744500
-1.88380035,0.04394665,3.15744500
-1.88370035,-0.04608295,3.15744500
-1.88360035,0.04394665,3.15744500
-1.88350035,0.04394665,3.15744500
-1.88340035,0.04394665,3.15744500
-1.88330035,0.04394665,3.15744500
-1.88320035,-0.04608295,3.15744500
-1.88310035,-0.04608295,3.15744500
-1.88300035,0.04394665,3.15744500
-1.88290035,-0.04608295,3.15744500
-1.88280035,-0.04608295,3.15744500
-1.88270035,-0.04608295,3.15744500
-1.88260035,-0.04608295,3.15744500
-1.88250035,0.04394665,3.15744500
-1.88240035,-0.04608295,3.15744500
-1.88230035,-0.04608295,3.15744500
-1.88220035,0.04394665,3.15744500
-1.88210035,-0.04608295,3.15744500
-1.88200035,0.04394665,3.15744500
-1.88190035,0.04394665,3.15744500
-1.88180035,-0.04608295,3.15744500
-1.88170035,-0.04608295,3.15744500
-1.88160035,-0.04608295,3.15744500
-1.88150035,-0.04608295,3.15744500
-1.88140035,0.04394665,3.15744500
-1.88130035,-0.04608295,3.15744500
-1.88120035,-0.04608295,3.15744500
-1.88110035,-0.04608295,3.15744500
-1.88100035,-0.04608295,3.15744500
-1.88090035,0.04394665,3.15744500
-1.88080035,-0.04608295,3.15744500
-1.88070035,0.04394665,3.15744500
-1.88060035,-0.04608295,3.15744500
-1.88050035,-0.04608295,3.15744500
-1.88040035,-0.04608295,3.15744500
-1.88030035,-0.04608295,3.15744500
-1.88020035,0.04394665,3.15744500
-1.88010035,-0.04608295,3.15744500
-1.88000035,-0.04608295,3.15744500
-1.87990035,-0.04608295,3.15744500
-1.87980035,-0.04608295,3.15744500
-1.87970035,0.04394665,3.15744500
-1.87960035,-0.04608295,3.15744500
-1.87950035,0.04394665,3.15744500
-1.87940035,-0.04608295,3.15744500
-1.87930035,-0.04608295,3.15744500
-1.87920035,-0.04608295,3.15744500
-1.87910035,0.04394665,3.15744500
-1.87900035,0.04394665,3.15744500
-1.87890035,0.04394665,3.15744500
-1.87880035,-0.04608295,3.15744500
-1.87870035,-0.04608295,3.15744500
-1.87860035,-0.04608295,3.15744500
-1.87850035,-0.04608295,3.15744500
-1.87840035,-0.04608295,3.15744500
-1.87830035,-0.04608295,3.15744500
-1.87820035,-0.04608295,3.15744500
-1.87810035,0.04394665,3.15744500
-1.87800035,-0.04608295,3.15744500
-1.87790035,-0.04608295,3.15744500
-1.87780035,0.04394665,3.15744500
-1.87770035,-0.04608295,3.15744500
-1.87760035,-0.04608295,3.15744500
-1.87750035,-0.04608295,3.15744500
-1.87740035,-0.04608295,3.15744500
-1.87730035,-0.04608295,3.15744500
-1.87720035,-0.04608295,3.15744500
-1.87710035,-0.04608295,3.15744500
-1.87700035,-0.04608295,3.15744500
-1.87690035,0.04394665,3.15744500
-1.87680035,-0.04608295,3.15744500
-1.87670035,-0.04608295,3.15744500
-1.87660035,0.04394665,3.15744500
-1.87650035,-0.04608295,3.15744500
-1.87640035,0.04394665,3.15744500
-1.87630035,0.04394665,3.15744500
-1.87620035,-0.04608295,3.15744500
-1.87610035,-0.04608295,3.15744500
-1.87600035,-0.04608295,3.15744500
-1.87590035,0.04394665,3.15744500
-1.87580035,0.04394665,3.15744500
-1.87570035,-0.04608295,3.15744500
-1.87560035,0.04394665,3.15744500
-1.87550035,0.04394665,3.15744500
-1.87540035,-0.04608295,3.15744500
-1.87530035,0.04394665,3.15744500
-1.87520035,-0.04608295,3.15744500
-1.87510035,-0.04608295,3.15744500
-1.87500035,0.04394665,3.15744500
-1.87490035,-0.04608295,3.15744500
-1.87480035,-0.04608295,3.15744500
-1.87470035,-0.04608295,3.15744500
-1.87460035,0.04394665,3.15744500
-1.87450035,0.04394665,3.15744500
-1.87440035,-0.04608295,3.15744500
-1.87430035,0.04394665,3.15744500
-1.87420035,-0.04608295,3.15744500
-1.87410035,0.04394665,3.15744500
-1.87400035,-0.04608295,3.15744500
-1.87390035,-0.04608295,3.15744500
-1.87380035,-0.04608295,3.15744500
-1.87370035,-0.04608295,3.15744500
-1.87360035,-0.04608295,3.15744500
-1.87350035,0.04394665,3.15744500
-1.87340035,-0.04608295,3.15744500
-1.87330035,-0.04608295,3.15744500
-1.87320035,0.04394665,3.15744500
-1.87310035,-0.04608295,3.15744500
-1.87300035,0.04394665,3.15744500
-1.87290035,0.04394665,3.15744500
-1.87280035,0.04394665,3.15744500
-1.87270035,0.04394665,3.15744500
-1.87260035,-0.04608295,3.15744500
-1.87250035,-0.04608295,3.15744500
-1.87240035,-0.04608295,3.15744500
-1.87230035,-0.04608295,3.15744500
-1.87220035,0.04394665,3.15744500
-1.87210035,-0.04608295,3.15744500
-1.87200035,0.04394665,3.15744500
-1.87190035,-0.04608295,3.15744500
-1.87180035,-0.04608295,3.15744500
-1.87170035,-0.04608295,3.15744500
-1.87160035,-0.04608295,3.15744500
-1.87150035,-0.04608295,3.15744500
-1.87140035,0.04394665,3.15744500
-1.87130035,-0.04608295,3.15744500
-1.87120035,-0.04608295,3.15744500
-1.87110035,-0.04608295,3.15744500
-1.87100035,0.04394665,3.15744500
-1.87090035,-0.04608295,3.15744500
-1.87080035,0.04394665,3.15744500
-1.87070035,0.04394665,3.15744500
-1.87060035,0.04394665,3.15744500
-1.87050035,0.04394665,3.15744500
-1.87040035,-0.04608295,3.15744500
-1.87030035,-0.04608295,3.15744500
-1.87020035,0.04394665,3.15744500
-1.87010035,-0.04608295,3.15744500
-1.87000035,-0.04608295,3.15744500
-1.86990035,-0.04608295,3.15744500
-1.86980035,-0.04608295,3.15744500
-1.86970035,0.04394665,3.15744500
-1.86960035,-0.04608295,3.15744500
-1.86950035,-0.04608295,3.15744500
-1.86940035,-0.04608295,3.15744500
-1.86930035,-0.04608295,3.15744500
-1.86920035,-0.04608295,3.15744500
-1.86910035,-0.04608295,3.15744500
-1.86900035,0.04394665,3.15744500
-1.86890035,-0.04608295,3.15744500
-1.86880035,-0.04608295,3.15744500
-1.86870035,-0.04608295,3.15744500
-1.86860035,-0.04608295,3.15744500
-1.86850035,-0.04608295,3.15744500
-1.86840035,0.04394665,3.15744500
-1.86830035,-0.04608295,3.15744500
-1.86820035,0.04394665,3.15744500
-1.86810035,-0.04608295,3.15744500
-1.86800035,-0.04608295,3.15744500
-1.86790035,-0.04608295,3.15744500
-1.86780035,-0.04608295,3.15744500
-1.86770035,-0.04608295,3.15744500
-1.86760035,-0.04608295,3.15744500
-1.86750035,-0.04608295,3.15744500
-1.86740035,-0.04608295,3.15744500
-1.86730035,0.04394665,3.15744500
-1.86720035,-0.04608295,3.15744500
-1.86710035,0.04394665,3.15744500
-1.86700035,-0.04608295,3.15744500
-1.86690035,-0.04608295,3.15744500
-1.86680035,0.04394665,3.15744500
-1.86670035,-0.04608295,3.15744500
-1.86660035,-0.04608295,3.15744500
-1.86650035,-0.04608295,3.15744500
-1.86640035,0.04394665,3.15744500
-1.86630035,0.04394665,3.15744500
-1.86620035,-0.04608295,3.15744500
-1.86610035,-0.04608295,3.15744500
-1.86600035,-0.04608295,3.15744500
-1.86590035,0.04394665,3.15744500
-1.86580035,-0.04608295,3.15744500
-1.86570035,0.04394665,3.15744500
-1.86560035,-0.04608295,3.15744500
-1.86550035,0.04394665,3.15744500
-1.86540035,-0.04608295,3.15744500
-1.86530035,0.04394665,3.15744500
-1.86520035,-0.04608295,3.15744500
-1.86510035,-0.04608295,3.15744500
-1.86500035,-0.04608295,3.15744500
-1.86490035,0.04394665,3.15744500
-1.86480035,-0.04608295,3.15744500
-1.86470035,-0.04608295,3.15744500
-1.86460035,0.04394665,3.15744500
-1.86450035,-0.04608295,3.15744500
-1.86440035,-0.04608295,3.15744500
-1.86430035,-0.04608295,3.15744500
-1.86420035,0.04394665,3.15744500
-1.86410035,0.04394665,3.15744500
-1.86400035,-0.04608295,3.15744500
-1.86390035,0.04394665,3.15744500
-1.86380035,-0.04608295,3.15744500
-1.86370035,-0.04608295,3.15744500
-1.86360035,-0.04608295,3.15744500
-1.86350035,0.04394665,3.15744500
-1.86340035,-0.04608295,3.15744500
-1.86330035,-0.04608295,3.15744500
-1.86320035,0.04394665,3.15744500
-1.86310035,0.04394665,3.15744500
-1.86300035,0.04394665,3.15744500
-1.86290035,0.04394665,3.15744500
-1.86280035,0.04394665,3.15744500
-1.86270035,-0.04608295,3.15744500
-1.86260035,-0.04608295,3.15744500
-1.86250035,-0.04608295,3.15744500
-1.86240035,-0.04608295,3.15744500
-1.86230035,-0.04608295,3.15744500
-1.86220035,0.04394665,3.15744500
-1.86210035,0.04394665,3.15744500
-1.86200035,-0.04608295,3.15744500
-1.86190035,-0.04608295,3.15744500
-1.86180035,-0.04608295,3.15744500
-1.86170035,0.04394665,3.15744500
-1.86160035,-0.04608295,3.15744500
-1.86150035,-0.04608295,3.15744500
-1.86140035,-0.04608295,3.15744500
-1.86130035,0.04394665,3.15744500
-1.86120035,-0.04608295,3.15744500
-1.86110035,-0.04608295,3.15744500
-1.86100035,-0.04608295,3.15744500
-1.86090035,0.04394665,3.15744500
-1.86080035,-0.04608295,3.15744500
-1.86070035,-0.04608295,3.15744500
-1.86060035,-0.04608295,3.15744500
-1.86050035,-0.04608295,3.15744500
-1.86040035,-0.04608295,3.15744500
-1.86030035,-0.04608295,3.15744500
-1.86020035,0.04394665,3.15744500
-1.86010035,0.04394665,3.15744500
-1.86000035,0.04394665,3.15744500
-1.85990035,-0.04608295,3.15744500
-1.85980035,0.04394665,3.15744500
-1.85970035,-0.04608295,3.15744500
-1.85960035,-0.04608295,3.15744500
-1.85950035,0.04394665,3.15744500
-1.85940035,0.04394665,3.15744500
-1.85930035,-0.04608295,3.15744500
-1.85920035,-0.04608295,3.15744500
-1.85910035,-0.04608295,3.15744500
-1.85900035,-0.04608295,3.15744500
-1.85890035,-0.04608295,3.15744500
-1.85880035,-0.04608295,3.15744500
-1.85870035,-0.04608295,3.15744500
-1.85860035,0.04394665,3.15744500
-1.85850035,-0.04608295,3.15744500
-1.85840035,-0.04608295,3.15744500
-1.85830035,-0.04608295,3.15744500
-1.85820035,-0.04608295,3.15744500
-1.85810035,0.04394665,3.15744500
-1.85800035,-0.04608295,3.15744500
-1.85790035,0.04394665,3.15744500
-1.85780035,0.04394665,3.15744500
-1.85770035,0.04394665,3.15744500
-1.85760035,0.04394665,3.15744500
-1.85750035,-0.04608295,3.15744500
-1.85740035,-0.04608295,3.15744500
-1.85730035,-0.04608295,3.15744500
-1.85720035,0.04394665,3.15744500
-1.85710035,0.04394665,3.15744500
-1.85700035,-0.04608295,3.15744500
-1.85690035,-0.04608295,3.15744500
-1.85680035,-0.04608295,3.15744500
-1.85670035,0.04394665,3.15744500
-1.85660035,0.04394665,3.15744500
-1.85650035,0.04394665,3.15744500
-1.85640035,0.04394665,3.15744500
-1.85630035,0.04394665,3.15744500
-1.85620035,0.04394665,3.15744500
-1.85610035,-0.04608295,3.15744500
-1.85600035,-0.04608295,3.15744500
-1.85590035,-0.04608295,3.15744500
-1.85580035,0.04394665,3.15744500
-1.85570035,-0.04608295,3.15744500
-1.85560035,0.04394665,3.15744500
-1.85550035,-0.04608295,3.15744500
-1.85540035,-0.04608295,3.15744500
-1.85530035,0.04394665,3.15744500
-1.85520035,-0.04608295,3.15744500
-1.85510035,0.04394665,3.15744500
-1.85500035,-0.04608295,3.15744500
-1.85490035,-0.04608295,3.15744500
-1.85480035,-0.04608295,3.15744500
-1.85470035,-0.04608295,3.15744500
-1.85460035,0.04394665,3.15744500
-1.85450035,-0.04608295,3.15744500
-1.85440035,-0.04608295,3.15744500
-1.85430035,0.04394665,3.15744500
-1.85420035,0.04394665,3.15744500
-1.85410035,-0.04608295,3.15744500
-1.85400035,-0.04608295,3.15744500
-1.85390035,0.04394665,3.15744500
-1.85380035,-0.04608295,3.15744500
-1.85370035,-0.04608295,3.15744500
-1.85360035,0.04394665,3.15744500
-1.85350035,-0.04608295,3.15744500
-1.85340035,-0.04608295,3.15744500
-1.85330035,-0.04608295,3.15744500
-1.85320035,-0.04608295,3.15744500
-1.85310035,0.04394665,3.15744500
-1.85300035,-0.04608295,3.15744500
-1.85290035,0.04394665,3.15744500
-1.85280035,-0.04608295,3.15744500
-1.85270035,-0.04608295,3.15744500
-1.85260035,0.04394665,3.15744500
-1.85250035,-0.04608295,3.15744500
-1.85240035,0.04394665,3.15744500
-1.85230035,0.04394665,3.15744500
-1.85220035,-0.04608295,3.15744500
-1.85210035,0.04394665,3.15744500
-1.85200035,0.04394665,3.15744500
-1.85190035,0.04394665,3.15744500
-1.85180035,-0.04608295,3.15744500
-1.85170035,-0.04608295,3.15744500
-1.85160035,-0.04608295,3.15744500
-1.85150035,-0.04608295,3.15744500
-1.85140035,-0.04608295,3.15744500
-1.85130035,-0.04608295,3.15744500
-1.85120035,0.04394665,3.15744500
-1.85110035,-0.04608295,3.15744500
-1.85100035,-0.04608295,3.15744500
-1.85090035,0.04394665,3.15744500
-1.85080035,-0.04608295,3.15744500
-1.85070035,-0.04608295,3.15744500
-1.85060035,-0.04608295,3.15744500
-1.85050035,-0.04608295,3.15744500
-1.85040035,-0.04608295,3.15744500
-1.85030035,-0.04608295,3.15744500
-1.85020035,-0.04608295,3.15744500
-1.85010035,-0.04608295,3.15744500
-1.85000035,0.04394665,3.15744500
-1.84990035,-0.04608295,3.15744500
-1.84980035,-0.04608295,3.15744500
-1.84970035,-0.04608295,3.15744500
-1.84960035,-0.04608295,3.15744500
-1.84950035,0.04394665,3.15744500
-1.84940035,-0.04608295,3.15744500
-1.84930035,-0.04608295,3.15744500
-1.84920035,0.04394665,3.15744500
-1.84910035,0.04394665,3.15744500
-1.84900035,0.04394665,3.15744500
-1.84890035,-0.04608295,3.15744500
-1.84880035,-0.04608295,3.15744500
-1.84870035,0.04394665,3.15744500
-1.84860035,-0.04608295,3.15744500
-1.84850035,-0.04608295,3.15744500
-1.84840035,-0.04608295,3.15744500
-1.84830035,0.04394665,3.15744500
-1.84820035,-0.04608295,3.15744500
-1.84810035,-0.04608295,3.15744500
-1.84800035,0.04394665,3.15744500
-1.84790035,-0.04608295,3.15744500
-1.84780035,0.04394665,3.15744500
-1.84770035,0.04394665,3.15744500
-1.84760035,-0.04608295,3.15744500
-1.84750035,-0.04608295,3.15744500
-1.84740035,-0.04608295,3.15744500
-1.84730035,-0.04608295,3.15744500
-1.84720035,0.04394665,3.15744500
-1.84710035,0.04394665,3.15744500
-1.84700035,-0.04608295,3.15744500
-1.84690035,0.04394665,3.15744500
-1.84680035,-0.04608295,3.15744500
-1.84670035,-0.04608295,3.15744500
-1.84660035,0.04394665,3.15744500
-1.84650035,-0.04608295,3.15744500
-1.84640035,-0.04608295,3.15744500
-1.84630035,0.04394665,3.15744500
-1.84620035,-0.04608295,3.15744500
-1.84610035,0.04394665,3.15744500
-1.84600035,-0.04608295,3.15744500
-1.84590035,-0.04608295,3.15744500
-1.84580035,0.04394665,3.15744500
-1.84570035,0.04394665,3.15744500
-1.84560035,0.04394665,3.15744500
-1.84550035,-0.04608295,3.24869500
-1.84540035,-0.04608295,3.15744500
-1.84530035,-0.04608295,3.15744500
-1.84520035,0.04394665,3.15744500
-1.84510035,-0.04608295,3.15744500
-1.84500035,0.04394665,3.15744500
-1.84490035,-0.04608295,3.15744500
-1.84480035,0.04394665,3.15744500
-1.84470035,-0.04608295,3.15744500
-1.84460035,-0.04608295,3.15744500
-1.84450035,-0.04608295,3.15744500
-1.84440035,-0.04608295,3.15744500
-1.84430035,-0.04608295,3.15744500
-1.84420035,-0.04608295,3.15744500
-1.84410035,-0.04608295,3.15744500
-1.84400035,-0.04608295,3.15744500
-1.84390035,0.04394665,3.15744500
-1.84380035,-0.04608295,3.15744500
-1.84370035,0.04394665,3.24869500
-1.84360035,-0.04608295,3.15744500
-1.84350035,0.04394665,3.15744500
-1.84340035,0.04394665,3.15744500
-1.84330035,-0.04608295,3.15744500
-1.84320035,0.04394665,3.15744500
-1.84310035,-0.04608295,3.15744500
-1.84300035,0.04394665,3.15744500
-1.84290035,-0.04608295,3.15744500
-1.84280035,-0.04608295,3.15744500
-1.84270035,-0.04608295,3.15744500
-1.84260035,-0.04608295,3.15744500
-1.84250035,-0.04608295,3.15744500
-1.84240035,0.04394665,3.15744500
-1.84230035,-0.04608295,3.15744500
-1.84220035,0.04394665,3.15744500
-1.84210035,-0.04608295,3.15744500
-1.84200035,-0.04608295,3.15744500
-1.84190035,0.04394665,3.15744500
-1.84180035,-0.04608295,3.15744500
-1.84170035,-0.04608295,3.15744500
-1.84160035,-0.04608295,3.15744500
-1.84150035,-0.04608295,3.15744500
-1.84140035,-0.04608295,3.15744500
-1.84130035,0.04394665,3.15744500
-1.84120035,0.04394665,3.15744500
-1.84110035,-0.04608295,3.15744500
-1.84100035,0.04394665,3.15744500
-1.84090035,-0.04608295,3.15744500
-1.84080035,0.04394665,3.15744500
-1.84070035,-0.04608295,3.15744500
-1.84060035,-0.04608295,3.15744500
-1.84050035,-0.04608295,3.15744500
-1.84040035,-0.04608295,3.15744500
-1.84030035,0.04394665,3.15744500
-1.84020035,0.04394665,3.15744500
-1.84010035,0.04394665,3.15744500
-1.84000035,0.04394665,3.15744500
-1.83990035,-0.04608295,3.24869500
-1.83980035,0.04394665,3.15744500
-1.83970035,-0.04608295,3.15744500
-1.83960035,-0.04608295,3.15744500
-1.83950035,-0.04608295,3.15744500
-1.83940035,-0.04608295,3.15744500
-1.83930035,0.04394665,3.15744500
-1.83920035,-0.04608295,3.15744500
-1.83910035,-0.04608295,3.15744500
-1.83900035,0.04394665,3.15744500
-1.83890035,-0.04608295,3.15744500
-1.83880035,-0.04608295,3.24869500
-1.83870035,0.04394665,3.15744500
-1.83860035,-0.04608295,3.15744500
-1.83850035,-0.04608295,3.15744500
-1.83840035,-0.04608295,3.15744500
-1.83830035,-0.04608295,3.15744500
-1.83820035,-0.04608295,3.15744500
-1.83810035,-0.04608295,3.15744500
-1.83800035,0.04394665,3.15744500
-1.83790035,0.04394665,3.15744500
-1.83780035,0.04394665,3.15744500
-1.83770035,0.04394665,3.15744500
-1.83760035,-0.04608295,3.15744500
-1.83750035,-0.04608295,3.15744500
-1.83740035,-0.04608295,3.15744500
-1.83730035,-0.04608295,3.15744500
-1.83720035,-0.04608295,3.15744500
-1.83710035,-0.04608295,3.15744500
-1.83700035,0.04394665,3.15744500
-1.83690035,-0.04608295,3.15744500
-1.83680035,-0.04608295,3.15744500
-1.83670035,0.04394665,3.15744500
-1.83660035,-0.04608295,3.15744500
-1.83650035,0.04394665,3.15744500
-1.83640035,0.04394665,3.15744500
-1.83630035,-0.04608295,3.15744500
-1.83620035,-0.04608295,3.15744500
-1.83610035,-0.04608295,3.15744500
-1.83600035,0.04394665,3.15744500
-1.83590035,0.04394665,3.15744500
-1.83580035,0.04394665,3.24869500
-1.83570035,0.04394665,3.15744500
-1.83560035,-0.04608295,3.15744500
-1.83550035,-0.04608295,3.15744500
-1.83540035,-0.04608295,3.15744500
-1.83530035,-0.04608295,3.15744500
-1.83520035,0.04394665,3.15744500
-1.83510035,-0.04608295,3.15744500
-1.83500035,-0.04608295,3.15744500
-1.83490035,-0.04608295,3.15744500
-1.83480035,0.04394665,3.15744500
-1.83470035,0.04394665,3.15744500
-1.83460035,0.04394665,3.15744500
